id,index_time,author,description,keywords,license_url,content,url,source_file_path,source_file_offset,domain,text,content_type_full
"20200327160011/JjbE223jyLDEZL+QE6bkYw==","Mon Oct 23 08:17:33 GMT 2023","","","","","","https://mrc.ukri.org/mrc/assets/Image/Branding/Establishment%20Logos/MRC%20London%20Institute%20of%20Medical%20Sciences/PNG/MRC_LMS_colour_web.png","/host_dir/MW-TNAUKGWA-41399-000-20200327155133-www.gov.uk-00017.warc.gz","439131576","ukri.org","","image/png; version=1.2"
"20200327174546/ZLSzC7YzsXht69uBUKOphA==","Mon Oct 23 08:46:19 GMT 2023","","","","","","https://www.visitbritain.com/sites/default/files/styles/consumer_vertical_hero__1920x1080/public/consumer_components_enhanced/header_image/london_skyline_vb34141644_3.jpg?itok=-2weWxhv","/host_dir/MW-TNAUKGWA-41399-000-20200327173138-www.gov.uk-00025.warc.gz","373571908","visitbritain.com","","image/jpeg; version=1.01"
"20200327211431/UIF6A03OYtq6PZRiT/5dCg==","Mon Oct 23 09:04:46 GMT 2023","","","","","","https://www.iwm.org.uk/sites/default/files/styles/info_listing_mobile_1x/public/2019-06/Event-at-IWM-London_2018.jpg?itok=H9u2ONMR","/host_dir/MW-TNAUKGWA-41399-000-20200327211003-www.gov.uk-00038.warc.gz","161187043","iwm.org.uk","","image/jpeg; version=1.01"
"20200327214011/NXISn3yQ7yC9CsojwUnuqw==","Mon Oct 23 08:48:01 GMT 2023","","","","","","https://www.museumoflondon.org.uk/application/files/9115/4462/4256/The-booted-man-discovered-on-the-Tideway-site-at-Chambers-Wharf-in-London-c-MOLA-Headland-Infrastructure-wide.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327212645-www.gov.uk-00039.warc.gz","411528357","museumoflondon.org.uk","","image/jpeg; version=1.01"
"20230908132353/0I1WpiWWHRacvvgULI+ZIw==","Mon Oct 23 08:29:07 GMT 2023","","","","","","https://www.rmg.co.uk/sites/default/files/styles/ticket/public/Royal%20Observatory%20Greenwich%20-%C2%AE%20National%20Maritime%20Museum%2C%20London.jpg?itok=B_ZRWKdl","/host_dir/MW-TNAUKGWA-64115-000-20230908131330-www.gov.uk-00000.warc.gz","168515913","rmg.co.uk","","image/jpeg; version=1.01"
"20230908140314/rl3P2tl+cG0wG4wH9v3d+Q==","Mon Oct 23 08:39:07 GMT 2023","","","","","","https://london.hee.nhs.uk/sites/default/files/styles/featured_3_wide_bottom_image/public/counselling-skills-for-genomics-300x300.jpg?itok=_lo7rrc1","/host_dir/MW-TNAUKGWA-64115-000-20230908135429-www.gov.uk-00002.warc.gz","219981275","hee.nhs.uk","","image/jpeg; version=1.01"
"20230908172155/R768LedC8/bvmGOt2x46Gw==","Mon Oct 23 08:22:12 GMT 2023","","","","","","https://www.nhsemployers.org/sites/default/files/styles/featured_image_desktop/public/2021-06/london-office.jpg?h=a3baf2c0&itok=Ikl3ko46","/host_dir/MW-TNAUKGWA-64115-000-20230908171215-www.gov.uk-00015.warc.gz","253770873","nhsemployers.org","","image/jpeg; version=1.01"
"20230908180218/Mg6DH171sBfcu0WH3xjrwQ==","Mon Oct 23 09:17:27 GMT 2023","","","","","","https://www.londoncouncils.gov.uk/sites/default/files/styles/image_230x180/public/Who%20runs%20London/Tony-Traver-lecture-spotlight.png?itok=hPa4ilL1","/host_dir/MW-TNAUKGWA-64115-000-20230908180212-www.gov.uk-00018.warc.gz","2281771","londoncouncils.gov.uk","","image/png; version=1.0"
"20230908180243/q0YroW/ZpJCJADQUgg/rbw==","Mon Oct 23 09:17:31 GMT 2023","","","","","","https://www.londoncouncils.gov.uk/sites/default/files/styles/image_230x180/public/Services/parking%20your%20car%20in%20London.jpg?itok=sqlB2wca","/host_dir/MW-TNAUKGWA-64115-000-20230908180212-www.gov.uk-00018.warc.gz","36618865","londoncouncils.gov.uk","","image/jpeg; version=1.01"
"20230908183216/aVpTpyPQchU4CEtuM2rLrg==","Mon Oct 23 08:57:26 GMT 2023","","","","","","https://assets.publishing.service.gov.uk/media/5e985d02d3bf7f4127045ea8/high-rise-in-east-london-shutterstock-960.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908182032-www.gov.uk-00019.warc.gz","193746800","service.gov.uk","","image/jpeg; version=1.01"
"20230908183217/PjhbB1Orwze1f90waB+b9Q==","Mon Oct 23 08:57:26 GMT 2023","","","","","","https://assets.publishing.service.gov.uk/media/5e985d01d3bf7f412a086085/high-rise-in-east-london-shutterstock-960.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908182032-www.gov.uk-00019.warc.gz","194245218","service.gov.uk","","image/jpeg; version=1.01"
"20200327162722/Os91KhjS018XVRjFgVHUcw==","Mon Oct 23 09:06:14 GMT 2023","","","","","","https://www.royalnavy.mod.uk/-/media/royal-navy-responsive/images/news/reserves/180202-freedom-of-the-city-of-london-granted-to-naval-reserves/180202-reserves-freedom-of-london-3.jpg?w=182&cropregion=0,0,1297,694&hash=E3D7E123B61FCDA2CDB9C84A750D5C511B9FF58E","/host_dir/MW-TNAUKGWA-41399-000-20200327162528-www.gov.uk-00021.warc.gz","97732698","royalnavy.mod.uk","","image/jpeg; version=1.01"
"20200327172916/pLMOeozyDyM8FXyu1TNx/w==","Mon Oct 23 08:24:21 GMT 2023","","","","","","https://cdn.nationalarchives.gov.uk/blog/wp-content/uploads/2017/07/01150540/MEPO3-758-Card-of-the-Caravan-Club-Endell-Street-London-1934-document-1024x704.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327172357-www.gov.uk-00024.warc.gz","356027930","nationalarchives.gov.uk","","image/jpeg; version=1.01"
"20200327200319/xFJxj3l5VoRFdU/9IEDv9w==","Mon Oct 23 08:49:08 GMT 2023","","","","","","https://www.iwm.org.uk/sites/default/files/styles/text_with_media_desktop_1x/public/2017-12/120orpen20boardroom2020iwm20london.jpg?itok=DYSWTmZ0","/host_dir/MW-TNAUKGWA-41399-000-20200327195557-www.gov.uk-00034.warc.gz","140844478","iwm.org.uk","","image/jpeg; version=1.01"
"20200327200405/KnVoFcAgvekM/jPuIQyO6A==","Mon Oct 23 08:49:14 GMT 2023","","","","","","https://www.iwm.org.uk/sites/default/files/styles/text_with_media_mobile_2x/public/2017-12/120orpen20boardroom2020iwm20london.jpg?itok=8tjHplVS","/host_dir/MW-TNAUKGWA-41399-000-20200327195557-www.gov.uk-00034.warc.gz","158179302","iwm.org.uk","","image/jpeg; version=1.01"
"20200327200640//y3Aiw3YoqOB8lVVM0ZYTA==","Mon Oct 23 08:49:28 GMT 2023","","","","","","https://www.iwm.org.uk/sites/default/files/styles/text_with_media_mobile_1x/public/2017-12/1_20front20entrance20iwm20london.jpg?itok=pdQyvKVK","/host_dir/MW-TNAUKGWA-41399-000-20200327195557-www.gov.uk-00034.warc.gz","215320495","iwm.org.uk","","image/jpeg; version=1.01"
"20200327201708/iX49lG0CiFxrWIjXn/yG1g==","Mon Oct 23 08:50:24 GMT 2023","","","","","","https://www.iwm.org.uk/sites/default/files/styles/teaser_desktop_1x/public/2017-12/1_20front20entrance20iwm20london.jpg?itok=dUZvy8D_","/host_dir/MW-TNAUKGWA-41399-000-20200327195557-www.gov.uk-00034.warc.gz","450356146","iwm.org.uk","","image/jpeg; version=1.01"
"20200327214402/k8g+nw0aboqCa/ZonAgNrw==","Mon Oct 23 08:48:29 GMT 2023","","","","","","https://www.museumoflondon.org.uk/application/files/2315/7375/1140/The-Clash_2-At-the-London-Calling-video-shoot-on-the-River-Thames-1979--Photo-Credit_-Pennie-Smith---Copy.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327214317-www.gov.uk-00040.warc.gz","22241818","museumoflondon.org.uk","","image/jpeg; version=1.01"
"20230908160458/UeAOgE03v16ytnPDrrs90A==","Mon Oct 23 09:03:09 GMT 2023","","","","","","https://www.theatrestrust.org.uk/assets/000/000/235/%28c%29_Alex_Brenner__no_usage_without_credit__Theatres_Trust_Conference_2016___New_London_Theatre_%28_D3C1599%29_overview.jpg?1480691198","/host_dir/MW-TNAUKGWA-64115-000-20230908155726-www.gov.uk-00008.warc.gz","411277447","theatrestrust.org.uk","","image/jpeg; version=1.01"
"20230908162758/fotw0tVdJXTXYYJm4WYG5w==","Mon Oct 23 09:23:10 GMT 2023","","","","","","https://www.theatrestrust.org.uk/assets/000/000/235/%28c%29_Alex_Brenner__no_usage_without_credit__Theatres_Trust_Conference_2016___New_London_Theatre_%28_D3C1599%29_detail.jpg?1480691198","/host_dir/MW-TNAUKGWA-64115-000-20230908162010-www.gov.uk-00010.warc.gz","287692080","theatrestrust.org.uk","","image/jpeg; version=1.01"
"20230908164859/PXF7sMWggTwzApaMdF1lcA==","Mon Oct 23 08:54:05 GMT 2023","","","","","","https://www.rmg.co.uk/sites/default/files/styles/full_width_720/public/Royal%20Observatory%20Greenwich%20-%C2%AE%20National%20Maritime%20Museum%2C%20London.jpg?itok=XHEBxnoK","/host_dir/MW-TNAUKGWA-64115-000-20230908164434-www.gov.uk-00012.warc.gz","155524958","rmg.co.uk","","image/jpeg; version=1.01"
"20230908164903/1+UKgrXVPk1JFjbIDg9x4Q==","Mon Oct 23 08:54:05 GMT 2023","","","","","","https://www.rmg.co.uk/sites/default/files/styles/full_width_1440/public/Royal%20Observatory%20Greenwich%20-%C2%AE%20National%20Maritime%20Museum%2C%20London.jpg?itok=RwTtLEfN","/host_dir/MW-TNAUKGWA-64115-000-20230908164434-www.gov.uk-00012.warc.gz","158795894","rmg.co.uk","","image/jpeg; version=1.01"
"20230908180219/m99vs9dFSim8rGzFASKFeQ==","Mon Oct 23 09:17:27 GMT 2023","","","","","","https://www.londoncouncils.gov.uk/sites/default/files/styles/image_230x180/public/Who%20runs%20London/Short-film-thumb-spotlight.png?itok=Oo3EmG2J","/host_dir/MW-TNAUKGWA-64115-000-20230908180212-www.gov.uk-00018.warc.gz","2313620","londoncouncils.gov.uk","","image/png; version=1.0"
"20200327132937/RiM8rWvNyVtq0cMaL3Lrxg==","Mon Oct 23 08:37:44 GMT 2023","","","","","","https://theatreanddance.britishcouncil.org/assets/news/festivals2019-1/_resampled/FillWyI2ODAiLCIzODIiXQ/East-Wall-at-the-Tower-of-London-LIFT-Image-Richard-Leahair-finale-choreographed-by-Hofesh-Shechter.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327132313-www.gov.uk-00004.warc.gz","255225097","britishcouncil.org","","image/jpeg; version=1.01"
"20200327145532/V4BIV1GgGWAEEwH4ZUQ/Lw==","Mon Oct 23 08:30:43 GMT 2023","","","","","","https://www.visitbritain.org/sites/default/files/styles/medium/public/vb-corporate/Images/press-releases/2.chinese_new_year_celebrations_in_london_2016_cvisitbritain_andy_hall.jpg?itok=HuvZ1iaS","/host_dir/MW-TNAUKGWA-41399-000-20200327145502-www.gov.uk-00011.warc.gz","29418002","visitbritain.org","","image/jpeg; version=1.01"
"20200327200314/W3uvJnq50EBBKXPTwyopNg==","Mon Oct 23 08:49:08 GMT 2023","","","","","","https://www.iwm.org.uk/sites/default/files/styles/text_with_media_large_desktop_1x/public/2017-12/1_20front20entrance20iwm20london.jpg?itok=UmvWENia","/host_dir/MW-TNAUKGWA-41399-000-20200327195557-www.gov.uk-00034.warc.gz","139625341","iwm.org.uk","","image/jpeg; version=1.01"
"20200327200456/0vHYLZw6uneRmfJt/IFwyw==","Mon Oct 23 08:49:19 GMT 2023","","","","","","https://www.iwm.org.uk/sites/default/files/styles/text_with_media_desktop_1x/public/2017-12/1_20front20entrance20iwm20london.jpg?itok=kuYkeTk5","/host_dir/MW-TNAUKGWA-41399-000-20200327195557-www.gov.uk-00034.warc.gz","170929451","iwm.org.uk","","image/jpeg; version=1.01"
"20200327214102/joMiQJZQX0YqFjlQmbU1RA==","Mon Oct 23 08:48:05 GMT 2023","","","","","","https://www.rmg.co.uk/sites/default/files/styles/tile_small/public/Royal%20Observatory%20Greenwich%20-%C2%AE%20National%20Maritime%20Museum%2C%20London_tile.JPG?itok=tSyVHUO1","/host_dir/MW-TNAUKGWA-41399-000-20200327212645-www.gov.uk-00039.warc.gz","430783691","rmg.co.uk","","image/jpeg; version=1.01"
"20230908162802/g/7SzGqjIZnHoOSr5W818g==","Mon Oct 23 09:23:11 GMT 2023","","","","","","https://www.theatrestrust.org.uk/assets/000/000/235/%28c%29_Alex_Brenner__no_usage_without_credit__Theatres_Trust_Conference_2016___New_London_Theatre_%28_D3C1599%29_short_banner.jpg?1480691198","/host_dir/MW-TNAUKGWA-64115-000-20230908162010-www.gov.uk-00010.warc.gz","292461726","theatrestrust.org.uk","","image/jpeg; version=1.01"
"20230908164859/aPTmEgWIW0i+Utn+IHmw2g==","Mon Oct 23 08:54:05 GMT 2023","","","","","","https://www.rmg.co.uk/sites/default/files/styles/full_width_/public/Royal%20Observatory%20Greenwich%20-%C2%AE%20National%20Maritime%20Museum%2C%20London.jpg?itok=5zZNuoN4","/host_dir/MW-TNAUKGWA-64115-000-20230908164434-www.gov.uk-00012.warc.gz","155373050","rmg.co.uk","","image/jpeg; version=1.01"
"20230908172153/UrN4ZNZNs3vzcEDXv8Vinw==","Mon Oct 23 08:22:12 GMT 2023","","","","","","https://www.nhsemployers.org/sites/default/files/styles/featured_image_phablet/public/2021-06/london-office.jpg?h=a3baf2c0&itok=ZV9K96L9","/host_dir/MW-TNAUKGWA-64115-000-20230908171215-www.gov.uk-00015.warc.gz","253031264","nhsemployers.org","","image/jpeg; version=1.01"
"20200327200503/AY3Z7I+oj3QuNbFCEitJQQ==","Mon Oct 23 08:49:19 GMT 2023","","","","","","https://www.iwm.org.uk/sites/default/files/styles/text_with_media_large_desktop_1x/public/2017-12/120orpen20boardroom2020iwm20london.jpg?itok=f8QJFPgO","/host_dir/MW-TNAUKGWA-41399-000-20200327195557-www.gov.uk-00034.warc.gz","171820058","iwm.org.uk","","image/jpeg; version=1.01"
"20200327200505/bb5WHcn5ecxWTbkleSIXzA==","Mon Oct 23 08:49:19 GMT 2023","","","","","","https://www.iwm.org.uk/sites/default/files/styles/text_with_media_mobile_1x/public/2017-12/120orpen20boardroom2020iwm20london.jpg?itok=UYEFF6d9","/host_dir/MW-TNAUKGWA-41399-000-20200327195557-www.gov.uk-00034.warc.gz","173938762","iwm.org.uk","","image/jpeg; version=1.01"
"20200327200645/f/lxz74qh7oPWsbtyu2KEw==","Mon Oct 23 08:49:28 GMT 2023","","","","","","https://www.iwm.org.uk/sites/default/files/styles/text_with_media_tablet_1x/public/2017-12/120orpen20boardroom2020iwm20london.jpg?itok=7VnfmZ0F","/host_dir/MW-TNAUKGWA-41399-000-20200327195557-www.gov.uk-00034.warc.gz","215837178","iwm.org.uk","","image/jpeg; version=1.01"
"20200327214434/oyNo6w6EVJwftwcxSJmASg==","Mon Oct 23 08:48:33 GMT 2023","","","","","","https://www.iwm.org.uk/sites/default/files/styles/teaser_tablet_1x/public/2018-01/Kid%27s%20Guide%20to%20IWM%20London%20book%20cover.jpg?itok=tWDprsCR","/host_dir/MW-TNAUKGWA-41399-000-20200327214317-www.gov.uk-00040.warc.gz","39029662","iwm.org.uk","","image/jpeg; version=1.01"
"20230908164900/YWLN2nyorY+mZk/p7L8HEA==","Mon Oct 23 08:54:05 GMT 2023","","","","","","https://www.rmg.co.uk/sites/default/files/styles/full_width_1440_mobile/public/Royal%20Observatory%20Greenwich%20-%C2%AE%20National%20Maritime%20Museum%2C%20London.jpg?itok=5qzBusrh","/host_dir/MW-TNAUKGWA-64115-000-20230908164434-www.gov.uk-00012.warc.gz","156143357","rmg.co.uk","","image/jpeg; version=1.01"
"20230908164901/URrUVUXkL48WLt9KDYC1bg==","Mon Oct 23 08:54:05 GMT 2023","","","","","","https://www.rmg.co.uk/sites/default/files/styles/full_width_2600/public/Royal%20Observatory%20Greenwich%20-%C2%AE%20National%20Maritime%20Museum%2C%20London.jpg?itok=yT676FkV","/host_dir/MW-TNAUKGWA-64115-000-20230908164434-www.gov.uk-00012.warc.gz","156809310","rmg.co.uk","","image/jpeg; version=1.01"
"20230908172757/FPUWbkZ0hbPJaAyjy7Fi/g==","Mon Oct 23 08:22:28 GMT 2023","","","","","","https://www.londoncouncils.gov.uk/sites/default/files/styles/image_230x180/public/Freedom%20Pass/using_your_pass_outside_of_london_230x180_0.jpg?itok=TcQnUg7v","/host_dir/MW-TNAUKGWA-64115-000-20230908171215-www.gov.uk-00015.warc.gz","459625776","londoncouncils.gov.uk","","image/jpeg; version=1.01"
"20230908174036/VGWSXeaX+as9Ep3wWZEp6Q==","Mon Oct 23 08:27:51 GMT 2023","","","","","","https://www.londoncouncils.gov.uk/sites/default/files/styles/image_230x180/public/Policy%20themes/Health%20and%20adult%20services/Tackling-ASB-in-London-1.png?itok=ItrsIPlZ","/host_dir/MW-TNAUKGWA-64115-000-20230908173409-www.gov.uk-00016.warc.gz","323899275","londoncouncils.gov.uk","","image/png; version=1.0"
"20200327123802/g1zgqXoQkmvet6rqoX2x6w==","Mon Oct 23 08:29:33 GMT 2023","Sgt Jez Doak","Pictured: Members of the King's Troop fire in volleys of 7 for the 41 Gun salute to mark Her Majesty's 61st anniversary of her accession.Gun salutes occur on the following Royal anniversaries: Accession Day, HM The Queen's birthday, Coronation Day, The Duke of Edinburgh's birthday, The Queen's official birthday, The Prince of Wales's birthday, The State Opening of Parliament, when Parliament is prorogued by the Sovereign, on Royal births, and when a visiting Head of State meets the Sovereign in London, Windsor or Edinburgh. The King's Troop Royal Horse Artillery is a British Army mounted ceremonial unit that fires Royal Salutes on Royal Anniversaries and State Occasions, such as State Visits and Royal birthdays, and they provide a gun carriage and a team of black horses for State and Military Funerals. Permanently based in Woolwich, King’s Troop soldiers also have a vital operational role. Trained as fighting soldiers first and foremost, the unit currently has six personnel currently deployed in Afghanistan. When the Army mobilises, King’s Troop Royal Horse Artillery provides HGV drivers who deliver ammunition to artillery units around the battlefield.","","","","https://assets.publishing.service.gov.uk/government/uploads/system/uploads/image_data/file/8880/s300_DMCRAF_13_010_14.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327123439-www.gov.uk-00001.warc.gz","129867632","service.gov.uk","","image/jpeg; version=1.01"
"20200327123944//9USmctMGGKeXX9xItyoEQ==","Mon Oct 23 08:29:46 GMT 2023","Sgt Jez Doak","Pictured: Members of the King's Troop fire in volleys of 7 for the 41 Gun salute to mark Her Majesty's 61st anniversary of her accession.Gun salutes occur on the following Royal anniversaries: Accession Day, HM The Queen's birthday, Coronation Day, The Duke of Edinburgh's birthday, The Queen's official birthday, The Prince of Wales's birthday, The State Opening of Parliament, when Parliament is prorogued by the Sovereign, on Royal births, and when a visiting Head of State meets the Sovereign in London, Windsor or Edinburgh. The King's Troop Royal Horse Artillery is a British Army mounted ceremonial unit that fires Royal Salutes on Royal Anniversaries and State Occasions, such as State Visits and Royal birthdays, and they provide a gun carriage and a team of black horses for State and Military Funerals. Permanently based in Woolwich, King’s Troop soldiers also have a vital operational role. Trained as fighting soldiers first and foremost, the unit currently has six personnel currently deployed in Afghanistan. When the Army mobilises, King’s Troop Royal Horse Artillery provides HGV drivers who deliver ammunition to artillery units around the battlefield.","","","","https://assets.publishing.service.gov.uk/government/uploads/system/uploads/image_data/file/8880/s960_DMCRAF_13_010_14.jpg","/host_dir/MW-TNAUKGWA-41399-000-20200327123439-www.gov.uk-00001.warc.gz","177755900","service.gov.uk","","image/jpeg; version=1.01"
"20230908220716/kWyqYkB1YHfyVTyiu6jkAQ==","Mon Oct 23 08:50:09 GMT 2023","","Print: Phrenological illustrations, or the Science practically developed / Marks fect. - London Pubd by S.W. Fores, May 15th 1824. Etching, handcol; trimmed to platemark 25.5x36cm + 1cm conservation edging. Caricature: A young man in civilian dress, Battier, and two officers of Tenth Hussars, having their shaved heads inspected each by men of high fashion; pendant specimen skulls hang from hooks in background. Dedicated to the 'Commander in Chief' - central seated figure is identified by paper 'Cmdt Bat++', whose perfect head shape analysis 'won't do' [qualities too good]. BM 14657. This satirical print shows three seated men being assessed for their suitability for the Tenth Hussars (part of the British Army) using phrenology. Phrenologists believed that the shape and size of various areas of the brain (and therefore the overlying skull) determined personality. Hung from the ceiling among phrenological heads is a list of the qualities to be looked for. The head of the officer on the right indicates he has the quality of brutality, while the civilian with the normal shaped head is being rejected for being kind and civil.","","","","https://journal.sciencemuseum.ac.uk/wp-content/uploads/2020/05/1983-0700_-0002.jpg","/host_dir/MW-TNAUKGWA-64115-000-20230908220615-www.gov.uk-00034.warc.gz","48989711","sciencemuseum.ac.uk","","image/jpeg; version=2.2.1"
